target,file_abs_path,check_id,check_name,severity,resource,guideline,error,stderr
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\application\deployment\deployment.yaml,CKV_K8S_29,Apply security context to your pods and containers,,Deployment.default.lofi,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/ensure-securitycontext-is-applied-to-pods-and-containers
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\application\deployment\deployment.yaml,CKV_K8S_9,Readiness Probe Should be Configured,,Deployment.default.lofi,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-8
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\application\deployment\deployment.yaml,CKV_K8S_22,Use read-only filesystem for containers where possible,,Deployment.default.lofi,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-21
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\application\deployment\deployment.yaml,CKV_K8S_23,Minimize the admission of root containers,,Deployment.default.lofi,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-22
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\application\deployment\deployment.yaml,CKV_K8S_40,Containers should run as a high UID to avoid host conflict,,Deployment.default.lofi,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-37
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\application\deployment\deployment.yaml,CKV_K8S_31,Ensure that the seccomp profile is set to docker/default or runtime/default,,Deployment.default.lofi,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\application\deployment\deployment.yaml,CKV_K8S_38,Ensure that Service Account Tokens are only mounted where necessary,,Deployment.default.lofi,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-35
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\application\deployment\ingress.yaml,CKV_K8S_21,The default namespace should not be used,,Ingress.default.lofi,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-20
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\application\deployment\svc.yaml,CKV_K8S_21,The default namespace should not be used,,Service.default.lofi,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-20
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\application\tekton\trigger\ingress.yaml,CKV_K8S_21,The default namespace should not be used,,Ingress.default.el-github-listener,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-20
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\application\tekton\trigger\rbac.yaml,CKV_K8S_21,The default namespace should not be used,,ServiceAccount.default.lofi-trigger-sa,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-20
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\application\tekton\trigger\rbac.yaml,CKV_K8S_21,The default namespace should not be used,,RoleBinding.default.triggers-example-eventlistener-binding,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-20
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\interceptors.yaml,CKV_K8S_11,CPU limits should be set,,Deployment.tekton-pipelines.tekton-triggers-core-interceptors,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-10
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\interceptors.yaml,CKV_K8S_10,CPU requests should be set,,Deployment.tekton-pipelines.tekton-triggers-core-interceptors,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-9
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\interceptors.yaml,CKV_K8S_8,Liveness Probe Should be Configured,,Deployment.tekton-pipelines.tekton-triggers-core-interceptors,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-7
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\interceptors.yaml,CKV_K8S_13,Memory limits should be set,,Deployment.tekton-pipelines.tekton-triggers-core-interceptors,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-12
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\interceptors.yaml,CKV_K8S_12,Memory requests should be set,,Deployment.tekton-pipelines.tekton-triggers-core-interceptors,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-11
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\interceptors.yaml,CKV_K8S_29,Apply security context to your pods and containers,,Deployment.tekton-pipelines.tekton-triggers-core-interceptors,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/ensure-securitycontext-is-applied-to-pods-and-containers
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\interceptors.yaml,CKV_K8S_22,Use read-only filesystem for containers where possible,,Deployment.tekton-pipelines.tekton-triggers-core-interceptors,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-21
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\interceptors.yaml,CKV_K8S_31,Ensure that the seccomp profile is set to docker/default or runtime/default,,Deployment.tekton-pipelines.tekton-triggers-core-interceptors,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\interceptors.yaml,CKV_K8S_38,Ensure that Service Account Tokens are only mounted where necessary,,Deployment.tekton-pipelines.tekton-triggers-core-interceptors,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-35
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-pipelines.yaml,CKV_K8S_7,Do not admit containers with the NET_RAW capability,,PodSecurityPolicy.default.tekton-pipelines,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-6
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-pipelines.yaml,CKV_K8S_36,Minimize the admission of containers with capabilities assigned,,PodSecurityPolicy.default.tekton-pipelines,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/minimize-the-admission-of-containers-with-capabilities-assigned
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-pipelines.yaml,CKV_K8S_32,Ensure default seccomp profile set to docker/default or runtime/default,,PodSecurityPolicy.default.tekton-pipelines,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-30
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-pipelines.yaml,CKV_K8S_155,Minimize ClusterRoles that grant control over validating or mutating admission webhook configurations,,ClusterRole.default.tekton-pipelines-webhook-cluster-access,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/ensure-clusterroles-that-grant-control-over-validating-or-mutating-admission-webhook-configurations-are-minimized
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-pipelines.yaml,CKV_K8S_11,CPU limits should be set,,Deployment.tekton-pipelines.tekton-pipelines-controller,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-10
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-pipelines.yaml,CKV_K8S_10,CPU requests should be set,,Deployment.tekton-pipelines.tekton-pipelines-controller,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-9
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-pipelines.yaml,CKV_K8S_13,Memory limits should be set,,Deployment.tekton-pipelines.tekton-pipelines-controller,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-12
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-pipelines.yaml,CKV_K8S_12,Memory requests should be set,,Deployment.tekton-pipelines.tekton-pipelines-controller,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-11
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-pipelines.yaml,CKV_K8S_29,Apply security context to your pods and containers,,Deployment.tekton-pipelines.tekton-pipelines-controller,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/ensure-securitycontext-is-applied-to-pods-and-containers
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-pipelines.yaml,CKV_K8S_22,Use read-only filesystem for containers where possible,,Deployment.tekton-pipelines.tekton-pipelines-controller,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-21
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-pipelines.yaml,CKV_K8S_31,Ensure that the seccomp profile is set to docker/default or runtime/default,,Deployment.tekton-pipelines.tekton-pipelines-controller,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-pipelines.yaml,CKV_K8S_38,Ensure that Service Account Tokens are only mounted where necessary,,Deployment.tekton-pipelines.tekton-pipelines-controller,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-35
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-pipelines.yaml,CKV_K8S_29,Apply security context to your pods and containers,,Deployment.tekton-pipelines.tekton-pipelines-webhook,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/ensure-securitycontext-is-applied-to-pods-and-containers
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-pipelines.yaml,CKV_K8S_22,Use read-only filesystem for containers where possible,,Deployment.tekton-pipelines.tekton-pipelines-webhook,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-21
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-pipelines.yaml,CKV_K8S_31,Ensure that the seccomp profile is set to docker/default or runtime/default,,Deployment.tekton-pipelines.tekton-pipelines-webhook,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-pipelines.yaml,CKV_K8S_38,Ensure that Service Account Tokens are only mounted where necessary,,Deployment.tekton-pipelines.tekton-pipelines-webhook,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-35
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-triggers.yaml,CKV_K8S_7,Do not admit containers with the NET_RAW capability,,PodSecurityPolicy.default.tekton-triggers,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-6
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-triggers.yaml,CKV_K8S_36,Minimize the admission of containers with capabilities assigned,,PodSecurityPolicy.default.tekton-triggers,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/minimize-the-admission-of-containers-with-capabilities-assigned
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-triggers.yaml,CKV_K8S_32,Ensure default seccomp profile set to docker/default or runtime/default,,PodSecurityPolicy.default.tekton-triggers,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-30
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-triggers.yaml,CKV_K8S_155,Minimize ClusterRoles that grant control over validating or mutating admission webhook configurations,,ClusterRole.default.tekton-triggers-admin,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/ensure-clusterroles-that-grant-control-over-validating-or-mutating-admission-webhook-configurations-are-minimized
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-triggers.yaml,CKV_K8S_11,CPU limits should be set,,Deployment.tekton-pipelines.tekton-triggers-controller,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-10
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-triggers.yaml,CKV_K8S_10,CPU requests should be set,,Deployment.tekton-pipelines.tekton-triggers-controller,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-9
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-triggers.yaml,CKV_K8S_28,Minimize the admission of containers with the NET_RAW capability,,Deployment.tekton-pipelines.tekton-triggers-controller,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-27
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-triggers.yaml,CKV_K8S_8,Liveness Probe Should be Configured,,Deployment.tekton-pipelines.tekton-triggers-controller,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-7
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-triggers.yaml,CKV_K8S_13,Memory limits should be set,,Deployment.tekton-pipelines.tekton-triggers-controller,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-12
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-triggers.yaml,CKV_K8S_12,Memory requests should be set,,Deployment.tekton-pipelines.tekton-triggers-controller,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-11
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-triggers.yaml,CKV_K8S_37,Minimize the admission of containers with capabilities assigned,,Deployment.tekton-pipelines.tekton-triggers-controller,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-34
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-triggers.yaml,CKV_K8S_29,Apply security context to your pods and containers,,Deployment.tekton-pipelines.tekton-triggers-controller,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/ensure-securitycontext-is-applied-to-pods-and-containers
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-triggers.yaml,CKV_K8S_9,Readiness Probe Should be Configured,,Deployment.tekton-pipelines.tekton-triggers-controller,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-8
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-triggers.yaml,CKV_K8S_22,Use read-only filesystem for containers where possible,,Deployment.tekton-pipelines.tekton-triggers-controller,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-21
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-triggers.yaml,CKV_K8S_31,Ensure that the seccomp profile is set to docker/default or runtime/default,,Deployment.tekton-pipelines.tekton-triggers-controller,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-triggers.yaml,CKV_K8S_38,Ensure that Service Account Tokens are only mounted where necessary,,Deployment.tekton-pipelines.tekton-triggers-controller,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-35
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-triggers.yaml,CKV_K8S_11,CPU limits should be set,,Deployment.tekton-pipelines.tekton-triggers-webhook,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-10
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-triggers.yaml,CKV_K8S_10,CPU requests should be set,,Deployment.tekton-pipelines.tekton-triggers-webhook,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-9
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-triggers.yaml,CKV_K8S_28,Minimize the admission of containers with the NET_RAW capability,,Deployment.tekton-pipelines.tekton-triggers-webhook,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-27
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-triggers.yaml,CKV_K8S_8,Liveness Probe Should be Configured,,Deployment.tekton-pipelines.tekton-triggers-webhook,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-7
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-triggers.yaml,CKV_K8S_13,Memory limits should be set,,Deployment.tekton-pipelines.tekton-triggers-webhook,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-12
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-triggers.yaml,CKV_K8S_12,Memory requests should be set,,Deployment.tekton-pipelines.tekton-triggers-webhook,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-11
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-triggers.yaml,CKV_K8S_37,Minimize the admission of containers with capabilities assigned,,Deployment.tekton-pipelines.tekton-triggers-webhook,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-34
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-triggers.yaml,CKV_K8S_29,Apply security context to your pods and containers,,Deployment.tekton-pipelines.tekton-triggers-webhook,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/ensure-securitycontext-is-applied-to-pods-and-containers
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-triggers.yaml,CKV_K8S_9,Readiness Probe Should be Configured,,Deployment.tekton-pipelines.tekton-triggers-webhook,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-8
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-triggers.yaml,CKV_K8S_22,Use read-only filesystem for containers where possible,,Deployment.tekton-pipelines.tekton-triggers-webhook,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-21
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-triggers.yaml,CKV_K8S_31,Ensure that the seccomp profile is set to docker/default or runtime/default,,Deployment.tekton-pipelines.tekton-triggers-webhook,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\release-triggers.yaml,CKV_K8S_38,Ensure that Service Account Tokens are only mounted where necessary,,Deployment.tekton-pipelines.tekton-triggers-webhook,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-35
d:\\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge,d:\CloudGuardAI\iac_subset\dirien_digitalocean-kubernetes-challenge\infrastructure\manifests\tekton\tekton-dashboard-release.yaml,CKV_K8S_20,Containers should not run with allowPrivilegeEscalation,,Deployment.tekton-pipelines.tekton-dashboard,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-19
